caseKey,caseName,caseDescription,scenarioKey,scenario,segmentType,segmentKey,metric,estimate,lower95,upper95,n,method
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,courtSize,15.000,12.060,17.940,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,medianIdeology,-0.027,-0.246,0.192,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,ideologicalSpread,1.225,1.011,1.438,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,meanPartisanAttachment,0.664,0.561,0.768,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,meanRightsSensitivity,0.751,0.657,0.846,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,meanInstitutionalism,0.805,0.718,0.892,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,replacementPressure,0.464,0.355,0.574,80,conservative-bounded-normal-95
high-appointment-polarization,High appointment polarization,Higher appointment ideology spread and partisan pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,period,4,estimatedReplacementEvents,6.966,5.045,8.887,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,medianIdeology,0.067,-0.152,0.286,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,ideologicalSpread,1.370,1.167,1.574,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,meanPartisanAttachment,0.638,0.533,0.743,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,meanRightsSensitivity,0.705,0.605,0.805,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,meanInstitutionalism,0.796,0.708,0.885,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,replacementPressure,0.000,0.000,0.044,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,1,estimatedReplacementEvents,0.000,0.000,0.789,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,medianIdeology,0.079,-0.140,0.297,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,ideologicalSpread,1.349,1.143,1.554,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,meanPartisanAttachment,0.637,0.532,0.742,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,meanRightsSensitivity,0.707,0.607,0.807,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,meanInstitutionalism,0.800,0.712,0.887,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,replacementPressure,0.145,0.068,0.222,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,2,estimatedReplacementEvents,1.307,0.283,2.330,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,courtSize,9.000,6.540,11.460,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,medianIdeology,0.076,-0.142,0.295,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,ideologicalSpread,1.385,1.183,1.588,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,meanPartisanAttachment,0.640,0.535,0.745,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,meanRightsSensitivity,0.706,0.606,0.806,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,meanInstitutionalism,0.798,0.710,0.886,80,conservative-bounded-normal-95
low-rights-threat,Low rights threat,Lower share of cases with generated rights-risk signals.,current-federal-court,Current-style federal supreme court,period,3,replacementPressure,0.145,0.068,0.222,80,conservative-bounded-normal-95
