profile,context,contrast,claim,left,right,kind,metric,componentRole,difference,lower,upper,monteCarloSE,runs,bootstrapReplicates
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,rightsProtection,registered-component,0.004747809541293047,0.002499555852883975,0.006934557362814118,0.0011078018611602504,120,2000
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,complianceRate,registered-component,0.3534375,0.33572656250000005,0.3706276041666667,0.009131061285501256,120,2000
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,democraticResponsiveness,registered-component,0.03178195023227022,0.029540394729008757,0.0341798214202852,0.0011887938466998065,120,2000
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,vetoRelocationRisk,registered-component,-0.2952753219547782,-0.29572348272002696,-0.29485498771287566,0.0002236071262799473,120,2000
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,totalInstitutionalCost,registered-diagnostic,-0.09572140815685347,-0.095894847952072,-0.09554860307155959,8.977541835367802e-05,120,2000
previous-term,baseline,weak-form-off-v-current,weak-form,weak-form-no-response,current-federal-court,persistence,averageLegislativeResponseDelay,additional-diagnostic,0.0,0.0,0.0,0.0,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,emergencyReasonGivingRate,registered-component,-0.025453342953342954,-0.049262956950456946,-0.0007937409812409845,0.011997164741266806,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,meritsFollowUpRate,registered-component,0.008333333333333333,0.0,0.025,0.008333333333333333,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,averageTimeToReview,registered-component,0.0,0.0,0.0,0.0,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,totalInstitutionalCost,registered-component,0.013694770364788524,0.013624662001381375,0.013765742279356796,3.563902255440896e-05,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,shadowDocketAbuse,registered-component,-0.045930065970650295,-0.04934090718728201,-0.042588468464445806,0.001710710093676281,120,2000
previous-term,emergencyPressure-low,emergency-base,emergency,reasoned-emergency-review,current-federal-court,base,institutionalDelayCost,additional-diagnostic,0.0029075984541757373,0.0028213108256600157,0.0029982454548186013,4.519651548292658e-05,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,directCourtCost,registered-diagnostic,0.13749975,0.13739135562500004,0.1376130522916667,5.600313222782924e-05,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,upstreamScreeningCost,registered-component,0.0004516256707196085,0.00041737605179988714,0.00048707943480782236,1.7550015592974092e-05,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,capacityStrainCost,registered-diagnostic,0.07921668378047975,0.07888134468890899,0.07955598213920635,0.00017122240503100289,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,totalInstitutionalCost,registered-diagnostic,0.0860103411963976,0.08592652723488774,0.0860964783434464,4.2285851358722194e-05,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,intakeAcceptanceRate,registered-diagnostic,-0.00015989999760099866,-0.00017246948131441136,-0.00014747971767182036,6.2986781891775905e-06,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,councilScreenRate,registered-component,1.0,1.0,1.0,0.0,120,2000
previous-term,emergencyPressure-low,screening-base,screening,constitutional-council,current-federal-court,base,administrativeLoad,additional-diagnostic,0.2681325000000001,0.26753308854166674,0.2687539635416668,0.0003035563886536353,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,legislativeResponseRate,registered-component,0.2909375,0.28249739583333333,0.29969010416666664,0.004656820705066027,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,legislativeResponseCredibility,registered-component,0.05297083333333329,0.05179973958333326,0.054152239583333296,0.0006016942068310793,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,timelyLegislativeResponseRate,registered-component,0.08548574150852588,0.07500926674768124,0.09644943847361732,0.005276538424857541,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,rightsProtection,registered-component,-0.0037596290095245092,-0.004849420594907174,-0.0025740448407372937,0.0005886251447661816,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,complianceRate,registered-component,0.2605208333333333,0.23769791666666668,0.2845833333333333,0.01187881944448709,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,democraticResponsiveness,registered-component,0.046714517676048964,0.044667865587587605,0.04867182009807714,0.0010454538409035564,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,vetoRelocationRisk,registered-component,-0.34938437378570797,-0.35076085429827264,-0.3480710806275039,0.000735242112486832,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,totalInstitutionalCost,registered-diagnostic,-0.09147367082199534,-0.09161004664153413,-0.09133390205077759,7.091173145853857e-05,120,2000
previous-term,emergencyPressure-low,weak-form-base,weak-form,weak-form-review,current-federal-court,base,averageLegislativeResponseDelay,additional-diagnostic,0.4155053882739474,0.4135045170309865,0.4176552916452152,0.0010531930266835718,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,emergencyReasonGivingRate,registered-component,0.1564577320827321,0.12163361291486292,0.19326077741702735,0.018228909124027953,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,meritsFollowUpRate,registered-component,-0.008333333333333333,-0.025,0.0,0.008333333333333333,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,averageTimeToReview,registered-component,0.0,0.0,0.0,0.0,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,totalInstitutionalCost,registered-component,-0.008335456031276665,-0.00842463549445313,-0.008247609453816024,4.2982293003759245e-05,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,shadowDocketAbuse,registered-component,0.04627509638170958,0.04276275478729221,0.049832341906792005,0.0017303905685519694,120,2000
previous-term,emergencyPressure-low,emergency-ablation,emergency,reasoned-with-fast-procedure,reasoned-emergency-review,ablation,institutionalDelayCost,additional-diagnostic,-0.0012934418948475283,-0.001392562935910502,-0.0011974354627450063,4.877205596603505e-05,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,directCourtCost,registered-diagnostic,-0.09720240833333332,-0.09732328791666667,-0.09708007875,6.260166800454708e-05,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,upstreamScreeningCost,registered-component,-2.54048917051423e-08,-4.038275312114846e-06,3.483529828495152e-06,1.950847416664291e-06,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,capacityStrainCost,registered-diagnostic,-0.04320915443659446,-0.04329293025478691,-0.04312354783934506,4.4147327098137594e-05,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,totalInstitutionalCost,registered-diagnostic,-0.05026482124765503,-0.05032179940076936,-0.050207197557664875,2.9833304382648258e-05,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,intakeAcceptanceRate,registered-diagnostic,8.578845976063333e-08,-1.1661411656373824e-06,1.5210780722555543e-06,7.019688371139649e-07,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,councilScreenRate,registered-component,-1.0,-1.0,-1.0,0.0,120,2000
previous-term,emergencyPressure-low,screening-ablation,screening,council-with-full-court-structure,constitutional-council,ablation,administrativeLoad,additional-diagnostic,-0.2400160416666668,-0.24044813541666682,-0.23958241666666677,0.0002252575548607093,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,legislativeResponseRate,registered-component,-0.14416666666666667,-0.15198177083333334,-0.13625,0.004215228217574602,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,legislativeResponseCredibility,registered-component,-0.3056118650405607,-0.3068298795282501,-0.3044862284220158,0.0006068101674189247,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,timelyLegislativeResponseRate,registered-component,-0.08548574150852588,-0.09644943847361731,-0.07500926674768124,0.005276538424857541,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,rightsProtection,registered-component,-0.013295512589688469,-0.014178417016408922,-0.012458096071117005,0.0004485967756721747,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,complianceRate,registered-component,-0.015520833333333333,-0.029583333333333333,-0.0017708333333333306,0.007063629860127655,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,democraticResponsiveness,registered-component,-0.02277327176577314,-0.023992238157553195,-0.021579662784562397,0.0006156560824674735,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,vetoRelocationRisk,registered-component,0.023205651244294873,0.022044913972005645,0.024402320817599587,0.0006292714966521922,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,totalInstitutionalCost,registered-diagnostic,-0.001357338360788137,-0.0014448730156398919,-0.0012691888946931929,4.6207046096152204e-05,120,2000
previous-term,emergencyPressure-low,weak-form-half,weak-form,weak-form-half-response,weak-form-review,ablation,averageLegislativeResponseDelay,additional-diagnostic,0.07877856514020477,0.07582890910864341,0.0818414921481354,0.001624031764303175,120,2000
